cohort,detail,endpoint_map_h,environment,factor,level,precontrol_position_map_h,state_id,status,two_step_endpoint_map_h
C0_METHOD_INDEPENDENT,Frozen selected official state has zero velocity; artificial velocity prohibited.,,E5_STONEHENGE_SAFER,velocity_scale,,,92d4018f4207a8e04cfdc88776b8912616bb8285b2bda14b3d04d801509cd29c,DATA_BLOCKED_OFFICIAL_NONZERO_VELOCITY_ABSENT,
C0_METHOD_INDEPENDENT,,-0.009015119634568691,E5_STONEHENGE_SAFER,dt_s,0.025,,92d4018f4207a8e04cfdc88776b8912616bb8285b2bda14b3d04d801509cd29c,MAP_ENDPOINT_EXPOSURE_ONLY,
C0_METHOD_INDEPENDENT,,-0.009015119634568691,E5_STONEHENGE_SAFER,dt_s,0.05,,92d4018f4207a8e04cfdc88776b8912616bb8285b2bda14b3d04d801509cd29c,MAP_ENDPOINT_EXPOSURE_ONLY,
C0_METHOD_INDEPENDENT,,-0.009015119634568691,E5_STONEHENGE_SAFER,dt_s,0.1,,92d4018f4207a8e04cfdc88776b8912616bb8285b2bda14b3d04d801509cd29c,MAP_ENDPOINT_EXPOSURE_ONLY,
C0_METHOD_INDEPENDENT,,-0.009015119634568691,E5_STONEHENGE_SAFER,dt_s,0.2,,92d4018f4207a8e04cfdc88776b8912616bb8285b2bda14b3d04d801509cd29c,MAP_ENDPOINT_EXPOSURE_ONLY,
C0_METHOD_INDEPENDENT,,,E5_STONEHENGE_SAFER,u_bound_inf,0.05,,92d4018f4207a8e04cfdc88776b8912616bb8285b2bda14b3d04d801509cd29c,MAP_ENDPOINT_EXPOSURE_ONLY,-0.009015119634568691
C0_METHOD_INDEPENDENT,,,E5_STONEHENGE_SAFER,u_bound_inf,0.1,,92d4018f4207a8e04cfdc88776b8912616bb8285b2bda14b3d04d801509cd29c,MAP_ENDPOINT_EXPOSURE_ONLY,-0.009015119634568691
C0_METHOD_INDEPENDENT,,,E5_STONEHENGE_SAFER,u_bound_inf,0.2,,92d4018f4207a8e04cfdc88776b8912616bb8285b2bda14b3d04d801509cd29c,MAP_ENDPOINT_EXPOSURE_ONLY,-0.009015119634568691
C0_METHOD_INDEPENDENT,,,E5_STONEHENGE_SAFER,latency_cycles,0,-0.009015119634568691,92d4018f4207a8e04cfdc88776b8912616bb8285b2bda14b3d04d801509cd29c,MAP_ENDPOINT_EXPOSURE_ONLY,
C0_METHOD_INDEPENDENT,,,E5_STONEHENGE_SAFER,latency_cycles,1,-0.009015119634568691,92d4018f4207a8e04cfdc88776b8912616bb8285b2bda14b3d04d801509cd29c,MAP_ENDPOINT_EXPOSURE_ONLY,
C0_METHOD_INDEPENDENT,,,E5_STONEHENGE_SAFER,latency_cycles,2,-0.009015119634568691,92d4018f4207a8e04cfdc88776b8912616bb8285b2bda14b3d04d801509cd29c,MAP_ENDPOINT_EXPOSURE_ONLY,
C0_METHOD_INDEPENDENT,,,E5_STONEHENGE_SAFER,tracking_error,,,92d4018f4207a8e04cfdc88776b8912616bb8285b2bda14b3d04d801509cd29c,DATA_BLOCKED_NO_FROZEN_TRACKING_ERROR_BUDGET,
C0_METHOD_INDEPENDENT,Frozen selected official state has zero velocity; artificial velocity prohibited.,,E5_STONEHENGE_SAFER,velocity_scale,,,9fde748565a802e20233a4a4cf474ae35598a89615e54e26b3c8a9d8a07bb7f8,DATA_BLOCKED_OFFICIAL_NONZERO_VELOCITY_ABSENT,
C0_METHOD_INDEPENDENT,,-0.007739786058664322,E5_STONEHENGE_SAFER,dt_s,0.025,,9fde748565a802e20233a4a4cf474ae35598a89615e54e26b3c8a9d8a07bb7f8,MAP_ENDPOINT_EXPOSURE_ONLY,
C0_METHOD_INDEPENDENT,,-0.007739786058664322,E5_STONEHENGE_SAFER,dt_s,0.05,,9fde748565a802e20233a4a4cf474ae35598a89615e54e26b3c8a9d8a07bb7f8,MAP_ENDPOINT_EXPOSURE_ONLY,
C0_METHOD_INDEPENDENT,,-0.007739786058664322,E5_STONEHENGE_SAFER,dt_s,0.1,,9fde748565a802e20233a4a4cf474ae35598a89615e54e26b3c8a9d8a07bb7f8,MAP_ENDPOINT_EXPOSURE_ONLY,
C0_METHOD_INDEPENDENT,,-0.007739786058664322,E5_STONEHENGE_SAFER,dt_s,0.2,,9fde748565a802e20233a4a4cf474ae35598a89615e54e26b3c8a9d8a07bb7f8,MAP_ENDPOINT_EXPOSURE_ONLY,
C0_METHOD_INDEPENDENT,,,E5_STONEHENGE_SAFER,u_bound_inf,0.05,,9fde748565a802e20233a4a4cf474ae35598a89615e54e26b3c8a9d8a07bb7f8,MAP_ENDPOINT_EXPOSURE_ONLY,-0.007739786058664322
C0_METHOD_INDEPENDENT,,,E5_STONEHENGE_SAFER,u_bound_inf,0.1,,9fde748565a802e20233a4a4cf474ae35598a89615e54e26b3c8a9d8a07bb7f8,MAP_ENDPOINT_EXPOSURE_ONLY,-0.007739786058664322
C0_METHOD_INDEPENDENT,,,E5_STONEHENGE_SAFER,u_bound_inf,0.2,,9fde748565a802e20233a4a4cf474ae35598a89615e54e26b3c8a9d8a07bb7f8,MAP_ENDPOINT_EXPOSURE_ONLY,-0.007739786058664322
C0_METHOD_INDEPENDENT,,,E5_STONEHENGE_SAFER,latency_cycles,0,-0.007739786058664322,9fde748565a802e20233a4a4cf474ae35598a89615e54e26b3c8a9d8a07bb7f8,MAP_ENDPOINT_EXPOSURE_ONLY,
C0_METHOD_INDEPENDENT,,,E5_STONEHENGE_SAFER,latency_cycles,1,-0.007739786058664322,9fde748565a802e20233a4a4cf474ae35598a89615e54e26b3c8a9d8a07bb7f8,MAP_ENDPOINT_EXPOSURE_ONLY,
C0_METHOD_INDEPENDENT,,,E5_STONEHENGE_SAFER,latency_cycles,2,-0.007739786058664322,9fde748565a802e20233a4a4cf474ae35598a89615e54e26b3c8a9d8a07bb7f8,MAP_ENDPOINT_EXPOSURE_ONLY,
C0_METHOD_INDEPENDENT,,,E5_STONEHENGE_SAFER,tracking_error,,,9fde748565a802e20233a4a4cf474ae35598a89615e54e26b3c8a9d8a07bb7f8,DATA_BLOCKED_NO_FROZEN_TRACKING_ERROR_BUDGET,
C0_METHOD_INDEPENDENT,Frozen selected official state has zero velocity; artificial velocity prohibited.,,E5_STONEHENGE_SAFER,velocity_scale,,,a93d4dc4b77937f7a3422793985a95608837e395e4d2078c2d49cbaac178da17,DATA_BLOCKED_OFFICIAL_NONZERO_VELOCITY_ABSENT,
C0_METHOD_INDEPENDENT,,-0.00876232422888279,E5_STONEHENGE_SAFER,dt_s,0.025,,a93d4dc4b77937f7a3422793985a95608837e395e4d2078c2d49cbaac178da17,MAP_ENDPOINT_EXPOSURE_ONLY,
C0_METHOD_INDEPENDENT,,-0.00876232422888279,E5_STONEHENGE_SAFER,dt_s,0.05,,a93d4dc4b77937f7a3422793985a95608837e395e4d2078c2d49cbaac178da17,MAP_ENDPOINT_EXPOSURE_ONLY,
C0_METHOD_INDEPENDENT,,-0.00876232422888279,E5_STONEHENGE_SAFER,dt_s,0.1,,a93d4dc4b77937f7a3422793985a95608837e395e4d2078c2d49cbaac178da17,MAP_ENDPOINT_EXPOSURE_ONLY,
C0_METHOD_INDEPENDENT,,-0.00876232422888279,E5_STONEHENGE_SAFER,dt_s,0.2,,a93d4dc4b77937f7a3422793985a95608837e395e4d2078c2d49cbaac178da17,MAP_ENDPOINT_EXPOSURE_ONLY,
C0_METHOD_INDEPENDENT,,,E5_STONEHENGE_SAFER,u_bound_inf,0.05,,a93d4dc4b77937f7a3422793985a95608837e395e4d2078c2d49cbaac178da17,MAP_ENDPOINT_EXPOSURE_ONLY,-0.00876232422888279
C0_METHOD_INDEPENDENT,,,E5_STONEHENGE_SAFER,u_bound_inf,0.1,,a93d4dc4b77937f7a3422793985a95608837e395e4d2078c2d49cbaac178da17,MAP_ENDPOINT_EXPOSURE_ONLY,-0.00876232422888279
C0_METHOD_INDEPENDENT,,,E5_STONEHENGE_SAFER,u_bound_inf,0.2,,a93d4dc4b77937f7a3422793985a95608837e395e4d2078c2d49cbaac178da17,MAP_ENDPOINT_EXPOSURE_ONLY,-0.00876232422888279
C0_METHOD_INDEPENDENT,,,E5_STONEHENGE_SAFER,latency_cycles,0,-0.00876232422888279,a93d4dc4b77937f7a3422793985a95608837e395e4d2078c2d49cbaac178da17,MAP_ENDPOINT_EXPOSURE_ONLY,
C0_METHOD_INDEPENDENT,,,E5_STONEHENGE_SAFER,latency_cycles,1,-0.00876232422888279,a93d4dc4b77937f7a3422793985a95608837e395e4d2078c2d49cbaac178da17,MAP_ENDPOINT_EXPOSURE_ONLY,
C0_METHOD_INDEPENDENT,,,E5_STONEHENGE_SAFER,latency_cycles,2,-0.00876232422888279,a93d4dc4b77937f7a3422793985a95608837e395e4d2078c2d49cbaac178da17,MAP_ENDPOINT_EXPOSURE_ONLY,
C0_METHOD_INDEPENDENT,,,E5_STONEHENGE_SAFER,tracking_error,,,a93d4dc4b77937f7a3422793985a95608837e395e4d2078c2d49cbaac178da17,DATA_BLOCKED_NO_FROZEN_TRACKING_ERROR_BUDGET,
C0_METHOD_INDEPENDENT,Frozen selected official state has zero velocity; artificial velocity prohibited.,,E5_STONEHENGE_SAFER,velocity_scale,,,b435290d116daca26befc618363be29641516a2b207deb644ad58dcdf8fd6cc5,DATA_BLOCKED_OFFICIAL_NONZERO_VELOCITY_ABSENT,
C0_METHOD_INDEPENDENT,,-0.009266266599297523,E5_STONEHENGE_SAFER,dt_s,0.025,,b435290d116daca26befc618363be29641516a2b207deb644ad58dcdf8fd6cc5,MAP_ENDPOINT_EXPOSURE_ONLY,
C0_METHOD_INDEPENDENT,,-0.009266266599297523,E5_STONEHENGE_SAFER,dt_s,0.05,,b435290d116daca26befc618363be29641516a2b207deb644ad58dcdf8fd6cc5,MAP_ENDPOINT_EXPOSURE_ONLY,
C0_METHOD_INDEPENDENT,,-0.009266266599297523,E5_STONEHENGE_SAFER,dt_s,0.1,,b435290d116daca26befc618363be29641516a2b207deb644ad58dcdf8fd6cc5,MAP_ENDPOINT_EXPOSURE_ONLY,
C0_METHOD_INDEPENDENT,,-0.009266266599297523,E5_STONEHENGE_SAFER,dt_s,0.2,,b435290d116daca26befc618363be29641516a2b207deb644ad58dcdf8fd6cc5,MAP_ENDPOINT_EXPOSURE_ONLY,
C0_METHOD_INDEPENDENT,,,E5_STONEHENGE_SAFER,u_bound_inf,0.05,,b435290d116daca26befc618363be29641516a2b207deb644ad58dcdf8fd6cc5,MAP_ENDPOINT_EXPOSURE_ONLY,-0.009266266599297523
C0_METHOD_INDEPENDENT,,,E5_STONEHENGE_SAFER,u_bound_inf,0.1,,b435290d116daca26befc618363be29641516a2b207deb644ad58dcdf8fd6cc5,MAP_ENDPOINT_EXPOSURE_ONLY,-0.009266266599297523
C0_METHOD_INDEPENDENT,,,E5_STONEHENGE_SAFER,u_bound_inf,0.2,,b435290d116daca26befc618363be29641516a2b207deb644ad58dcdf8fd6cc5,MAP_ENDPOINT_EXPOSURE_ONLY,-0.009266266599297523
C0_METHOD_INDEPENDENT,,,E5_STONEHENGE_SAFER,latency_cycles,0,-0.009266266599297523,b435290d116daca26befc618363be29641516a2b207deb644ad58dcdf8fd6cc5,MAP_ENDPOINT_EXPOSURE_ONLY,
C0_METHOD_INDEPENDENT,,,E5_STONEHENGE_SAFER,latency_cycles,1,-0.009266266599297523,b435290d116daca26befc618363be29641516a2b207deb644ad58dcdf8fd6cc5,MAP_ENDPOINT_EXPOSURE_ONLY,
C0_METHOD_INDEPENDENT,,,E5_STONEHENGE_SAFER,latency_cycles,2,-0.009266266599297523,b435290d116daca26befc618363be29641516a2b207deb644ad58dcdf8fd6cc5,MAP_ENDPOINT_EXPOSURE_ONLY,
C0_METHOD_INDEPENDENT,,,E5_STONEHENGE_SAFER,tracking_error,,,b435290d116daca26befc618363be29641516a2b207deb644ad58dcdf8fd6cc5,DATA_BLOCKED_NO_FROZEN_TRACKING_ERROR_BUDGET,
C0_METHOD_INDEPENDENT,Frozen selected official state has zero velocity; artificial velocity prohibited.,,E5_STONEHENGE_SAFER,velocity_scale,,,c80c96703f9599fb122064c02fd8701a59be7be43057c365ce2cd8b305134bce,DATA_BLOCKED_OFFICIAL_NONZERO_VELOCITY_ABSENT,
C0_METHOD_INDEPENDENT,,-0.0077672977931797504,E5_STONEHENGE_SAFER,dt_s,0.025,,c80c96703f9599fb122064c02fd8701a59be7be43057c365ce2cd8b305134bce,MAP_ENDPOINT_EXPOSURE_ONLY,
C0_METHOD_INDEPENDENT,,-0.0077672977931797504,E5_STONEHENGE_SAFER,dt_s,0.05,,c80c96703f9599fb122064c02fd8701a59be7be43057c365ce2cd8b305134bce,MAP_ENDPOINT_EXPOSURE_ONLY,
C0_METHOD_INDEPENDENT,,-0.0077672977931797504,E5_STONEHENGE_SAFER,dt_s,0.1,,c80c96703f9599fb122064c02fd8701a59be7be43057c365ce2cd8b305134bce,MAP_ENDPOINT_EXPOSURE_ONLY,
C0_METHOD_INDEPENDENT,,-0.0077672977931797504,E5_STONEHENGE_SAFER,dt_s,0.2,,c80c96703f9599fb122064c02fd8701a59be7be43057c365ce2cd8b305134bce,MAP_ENDPOINT_EXPOSURE_ONLY,
C0_METHOD_INDEPENDENT,,,E5_STONEHENGE_SAFER,u_bound_inf,0.05,,c80c96703f9599fb122064c02fd8701a59be7be43057c365ce2cd8b305134bce,MAP_ENDPOINT_EXPOSURE_ONLY,-0.0077672977931797504
C0_METHOD_INDEPENDENT,,,E5_STONEHENGE_SAFER,u_bound_inf,0.1,,c80c96703f9599fb122064c02fd8701a59be7be43057c365ce2cd8b305134bce,MAP_ENDPOINT_EXPOSURE_ONLY,-0.0077672977931797504
C0_METHOD_INDEPENDENT,,,E5_STONEHENGE_SAFER,u_bound_inf,0.2,,c80c96703f9599fb122064c02fd8701a59be7be43057c365ce2cd8b305134bce,MAP_ENDPOINT_EXPOSURE_ONLY,-0.0077672977931797504
C0_METHOD_INDEPENDENT,,,E5_STONEHENGE_SAFER,latency_cycles,0,-0.0077672977931797504,c80c96703f9599fb122064c02fd8701a59be7be43057c365ce2cd8b305134bce,MAP_ENDPOINT_EXPOSURE_ONLY,
C0_METHOD_INDEPENDENT,,,E5_STONEHENGE_SAFER,latency_cycles,1,-0.0077672977931797504,c80c96703f9599fb122064c02fd8701a59be7be43057c365ce2cd8b305134bce,MAP_ENDPOINT_EXPOSURE_ONLY,
C0_METHOD_INDEPENDENT,,,E5_STONEHENGE_SAFER,latency_cycles,2,-0.0077672977931797504,c80c96703f9599fb122064c02fd8701a59be7be43057c365ce2cd8b305134bce,MAP_ENDPOINT_EXPOSURE_ONLY,
C0_METHOD_INDEPENDENT,,,E5_STONEHENGE_SAFER,tracking_error,,,c80c96703f9599fb122064c02fd8701a59be7be43057c365ce2cd8b305134bce,DATA_BLOCKED_NO_FROZEN_TRACKING_ERROR_BUDGET,
C0_METHOD_INDEPENDENT,Frozen selected official state has zero velocity; artificial velocity prohibited.,,E5_STONEHENGE_SAFER,velocity_scale,,,cfff2de3165cf09c51f00709950dbd6702292c8a11b14670cbce346770123f3b,DATA_BLOCKED_OFFICIAL_NONZERO_VELOCITY_ABSENT,
C0_METHOD_INDEPENDENT,,-0.007213321514427662,E5_STONEHENGE_SAFER,dt_s,0.025,,cfff2de3165cf09c51f00709950dbd6702292c8a11b14670cbce346770123f3b,MAP_ENDPOINT_EXPOSURE_ONLY,
C0_METHOD_INDEPENDENT,,-0.007213321514427662,E5_STONEHENGE_SAFER,dt_s,0.05,,cfff2de3165cf09c51f00709950dbd6702292c8a11b14670cbce346770123f3b,MAP_ENDPOINT_EXPOSURE_ONLY,
C0_METHOD_INDEPENDENT,,-0.007213321514427662,E5_STONEHENGE_SAFER,dt_s,0.1,,cfff2de3165cf09c51f00709950dbd6702292c8a11b14670cbce346770123f3b,MAP_ENDPOINT_EXPOSURE_ONLY,
C0_METHOD_INDEPENDENT,,-0.007213321514427662,E5_STONEHENGE_SAFER,dt_s,0.2,,cfff2de3165cf09c51f00709950dbd6702292c8a11b14670cbce346770123f3b,MAP_ENDPOINT_EXPOSURE_ONLY,
C0_METHOD_INDEPENDENT,,,E5_STONEHENGE_SAFER,u_bound_inf,0.05,,cfff2de3165cf09c51f00709950dbd6702292c8a11b14670cbce346770123f3b,MAP_ENDPOINT_EXPOSURE_ONLY,-0.007213321514427662
C0_METHOD_INDEPENDENT,,,E5_STONEHENGE_SAFER,u_bound_inf,0.1,,cfff2de3165cf09c51f00709950dbd6702292c8a11b14670cbce346770123f3b,MAP_ENDPOINT_EXPOSURE_ONLY,-0.007213321514427662
C0_METHOD_INDEPENDENT,,,E5_STONEHENGE_SAFER,u_bound_inf,0.2,,cfff2de3165cf09c51f00709950dbd6702292c8a11b14670cbce346770123f3b,MAP_ENDPOINT_EXPOSURE_ONLY,-0.007213321514427662
C0_METHOD_INDEPENDENT,,,E5_STONEHENGE_SAFER,latency_cycles,0,-0.007213321514427662,cfff2de3165cf09c51f00709950dbd6702292c8a11b14670cbce346770123f3b,MAP_ENDPOINT_EXPOSURE_ONLY,
C0_METHOD_INDEPENDENT,,,E5_STONEHENGE_SAFER,latency_cycles,1,-0.007213321514427662,cfff2de3165cf09c51f00709950dbd6702292c8a11b14670cbce346770123f3b,MAP_ENDPOINT_EXPOSURE_ONLY,
C0_METHOD_INDEPENDENT,,,E5_STONEHENGE_SAFER,latency_cycles,2,-0.007213321514427662,cfff2de3165cf09c51f00709950dbd6702292c8a11b14670cbce346770123f3b,MAP_ENDPOINT_EXPOSURE_ONLY,
C0_METHOD_INDEPENDENT,,,E5_STONEHENGE_SAFER,tracking_error,,,cfff2de3165cf09c51f00709950dbd6702292c8a11b14670cbce346770123f3b,DATA_BLOCKED_NO_FROZEN_TRACKING_ERROR_BUDGET,
C0_METHOD_INDEPENDENT,Frozen selected official state has zero velocity; artificial velocity prohibited.,,E5_STONEHENGE_SAFER,velocity_scale,,,efbd89b2a73b40006872adbb2b2fc0650e3ee99cc9409721d515c60200eea070,DATA_BLOCKED_OFFICIAL_NONZERO_VELOCITY_ABSENT,
C0_METHOD_INDEPENDENT,,-0.006076756864786148,E5_STONEHENGE_SAFER,dt_s,0.025,,efbd89b2a73b40006872adbb2b2fc0650e3ee99cc9409721d515c60200eea070,MAP_ENDPOINT_EXPOSURE_ONLY,
C0_METHOD_INDEPENDENT,,-0.006076756864786148,E5_STONEHENGE_SAFER,dt_s,0.05,,efbd89b2a73b40006872adbb2b2fc0650e3ee99cc9409721d515c60200eea070,MAP_ENDPOINT_EXPOSURE_ONLY,
C0_METHOD_INDEPENDENT,,-0.006076756864786148,E5_STONEHENGE_SAFER,dt_s,0.1,,efbd89b2a73b40006872adbb2b2fc0650e3ee99cc9409721d515c60200eea070,MAP_ENDPOINT_EXPOSURE_ONLY,
C0_METHOD_INDEPENDENT,,-0.006076756864786148,E5_STONEHENGE_SAFER,dt_s,0.2,,efbd89b2a73b40006872adbb2b2fc0650e3ee99cc9409721d515c60200eea070,MAP_ENDPOINT_EXPOSURE_ONLY,
C0_METHOD_INDEPENDENT,,,E5_STONEHENGE_SAFER,u_bound_inf,0.05,,efbd89b2a73b40006872adbb2b2fc0650e3ee99cc9409721d515c60200eea070,MAP_ENDPOINT_EXPOSURE_ONLY,-0.006076756864786148
C0_METHOD_INDEPENDENT,,,E5_STONEHENGE_SAFER,u_bound_inf,0.1,,efbd89b2a73b40006872adbb2b2fc0650e3ee99cc9409721d515c60200eea070,MAP_ENDPOINT_EXPOSURE_ONLY,-0.006076756864786148
C0_METHOD_INDEPENDENT,,,E5_STONEHENGE_SAFER,u_bound_inf,0.2,,efbd89b2a73b40006872adbb2b2fc0650e3ee99cc9409721d515c60200eea070,MAP_ENDPOINT_EXPOSURE_ONLY,-0.006076756864786148
C0_METHOD_INDEPENDENT,,,E5_STONEHENGE_SAFER,latency_cycles,0,-0.006076756864786148,efbd89b2a73b40006872adbb2b2fc0650e3ee99cc9409721d515c60200eea070,MAP_ENDPOINT_EXPOSURE_ONLY,
C0_METHOD_INDEPENDENT,,,E5_STONEHENGE_SAFER,latency_cycles,1,-0.006076756864786148,efbd89b2a73b40006872adbb2b2fc0650e3ee99cc9409721d515c60200eea070,MAP_ENDPOINT_EXPOSURE_ONLY,
C0_METHOD_INDEPENDENT,,,E5_STONEHENGE_SAFER,latency_cycles,2,-0.006076756864786148,efbd89b2a73b40006872adbb2b2fc0650e3ee99cc9409721d515c60200eea070,MAP_ENDPOINT_EXPOSURE_ONLY,
C0_METHOD_INDEPENDENT,,,E5_STONEHENGE_SAFER,tracking_error,,,efbd89b2a73b40006872adbb2b2fc0650e3ee99cc9409721d515c60200eea070,DATA_BLOCKED_NO_FROZEN_TRACKING_ERROR_BUDGET,
C1_FAILURE_DIAGNOSTIC,Frozen selected official state has zero velocity; artificial velocity prohibited.,,E5_STONEHENGE_SAFER,velocity_scale,,,0134302ab41076889b51193a28030c4b4c593c7d49d324db7384fadf8e4292c7,DATA_BLOCKED_OFFICIAL_NONZERO_VELOCITY_ABSENT,
C1_FAILURE_DIAGNOSTIC,,-0.00907058734446764,E5_STONEHENGE_SAFER,dt_s,0.025,,0134302ab41076889b51193a28030c4b4c593c7d49d324db7384fadf8e4292c7,MAP_ENDPOINT_EXPOSURE_ONLY,
C1_FAILURE_DIAGNOSTIC,,-0.00907058734446764,E5_STONEHENGE_SAFER,dt_s,0.05,,0134302ab41076889b51193a28030c4b4c593c7d49d324db7384fadf8e4292c7,MAP_ENDPOINT_EXPOSURE_ONLY,
C1_FAILURE_DIAGNOSTIC,,-0.00907058734446764,E5_STONEHENGE_SAFER,dt_s,0.1,,0134302ab41076889b51193a28030c4b4c593c7d49d324db7384fadf8e4292c7,MAP_ENDPOINT_EXPOSURE_ONLY,
C1_FAILURE_DIAGNOSTIC,,-0.00907058734446764,E5_STONEHENGE_SAFER,dt_s,0.2,,0134302ab41076889b51193a28030c4b4c593c7d49d324db7384fadf8e4292c7,MAP_ENDPOINT_EXPOSURE_ONLY,
C1_FAILURE_DIAGNOSTIC,,,E5_STONEHENGE_SAFER,u_bound_inf,0.05,,0134302ab41076889b51193a28030c4b4c593c7d49d324db7384fadf8e4292c7,MAP_ENDPOINT_EXPOSURE_ONLY,-0.00907058734446764
C1_FAILURE_DIAGNOSTIC,,,E5_STONEHENGE_SAFER,u_bound_inf,0.1,,0134302ab41076889b51193a28030c4b4c593c7d49d324db7384fadf8e4292c7,MAP_ENDPOINT_EXPOSURE_ONLY,-0.00907058734446764
C1_FAILURE_DIAGNOSTIC,,,E5_STONEHENGE_SAFER,u_bound_inf,0.2,,0134302ab41076889b51193a28030c4b4c593c7d49d324db7384fadf8e4292c7,MAP_ENDPOINT_EXPOSURE_ONLY,-0.00907058734446764
C1_FAILURE_DIAGNOSTIC,,,E5_STONEHENGE_SAFER,latency_cycles,0,-0.00907058734446764,0134302ab41076889b51193a28030c4b4c593c7d49d324db7384fadf8e4292c7,MAP_ENDPOINT_EXPOSURE_ONLY,
C1_FAILURE_DIAGNOSTIC,,,E5_STONEHENGE_SAFER,latency_cycles,1,-0.00907058734446764,0134302ab41076889b51193a28030c4b4c593c7d49d324db7384fadf8e4292c7,MAP_ENDPOINT_EXPOSURE_ONLY,
C1_FAILURE_DIAGNOSTIC,,,E5_STONEHENGE_SAFER,latency_cycles,2,-0.00907058734446764,0134302ab41076889b51193a28030c4b4c593c7d49d324db7384fadf8e4292c7,MAP_ENDPOINT_EXPOSURE_ONLY,
C1_FAILURE_DIAGNOSTIC,,,E5_STONEHENGE_SAFER,tracking_error,,,0134302ab41076889b51193a28030c4b4c593c7d49d324db7384fadf8e4292c7,DATA_BLOCKED_NO_FROZEN_TRACKING_ERROR_BUDGET,
C1_FAILURE_DIAGNOSTIC,Frozen selected official state has zero velocity; artificial velocity prohibited.,,E5_STONEHENGE_SAFER,velocity_scale,,,0d858158bd5fe799ce2a64711e6bab8ab455e20123047c69ef13c8d2f6b13cb4,DATA_BLOCKED_OFFICIAL_NONZERO_VELOCITY_ABSENT,
C1_FAILURE_DIAGNOSTIC,,-0.0066307014785707,E5_STONEHENGE_SAFER,dt_s,0.025,,0d858158bd5fe799ce2a64711e6bab8ab455e20123047c69ef13c8d2f6b13cb4,MAP_ENDPOINT_EXPOSURE_ONLY,
C1_FAILURE_DIAGNOSTIC,,-0.0066307014785707,E5_STONEHENGE_SAFER,dt_s,0.05,,0d858158bd5fe799ce2a64711e6bab8ab455e20123047c69ef13c8d2f6b13cb4,MAP_ENDPOINT_EXPOSURE_ONLY,
C1_FAILURE_DIAGNOSTIC,,-0.0066307014785707,E5_STONEHENGE_SAFER,dt_s,0.1,,0d858158bd5fe799ce2a64711e6bab8ab455e20123047c69ef13c8d2f6b13cb4,MAP_ENDPOINT_EXPOSURE_ONLY,
C1_FAILURE_DIAGNOSTIC,,-0.0066307014785707,E5_STONEHENGE_SAFER,dt_s,0.2,,0d858158bd5fe799ce2a64711e6bab8ab455e20123047c69ef13c8d2f6b13cb4,MAP_ENDPOINT_EXPOSURE_ONLY,
C1_FAILURE_DIAGNOSTIC,,,E5_STONEHENGE_SAFER,u_bound_inf,0.05,,0d858158bd5fe799ce2a64711e6bab8ab455e20123047c69ef13c8d2f6b13cb4,MAP_ENDPOINT_EXPOSURE_ONLY,-0.0066307014785707
C1_FAILURE_DIAGNOSTIC,,,E5_STONEHENGE_SAFER,u_bound_inf,0.1,,0d858158bd5fe799ce2a64711e6bab8ab455e20123047c69ef13c8d2f6b13cb4,MAP_ENDPOINT_EXPOSURE_ONLY,-0.0066307014785707
C1_FAILURE_DIAGNOSTIC,,,E5_STONEHENGE_SAFER,u_bound_inf,0.2,,0d858158bd5fe799ce2a64711e6bab8ab455e20123047c69ef13c8d2f6b13cb4,MAP_ENDPOINT_EXPOSURE_ONLY,-0.0066307014785707
C1_FAILURE_DIAGNOSTIC,,,E5_STONEHENGE_SAFER,latency_cycles,0,-0.0066307014785707,0d858158bd5fe799ce2a64711e6bab8ab455e20123047c69ef13c8d2f6b13cb4,MAP_ENDPOINT_EXPOSURE_ONLY,
C1_FAILURE_DIAGNOSTIC,,,E5_STONEHENGE_SAFER,latency_cycles,1,-0.0066307014785707,0d858158bd5fe799ce2a64711e6bab8ab455e20123047c69ef13c8d2f6b13cb4,MAP_ENDPOINT_EXPOSURE_ONLY,
C1_FAILURE_DIAGNOSTIC,,,E5_STONEHENGE_SAFER,latency_cycles,2,-0.0066307014785707,0d858158bd5fe799ce2a64711e6bab8ab455e20123047c69ef13c8d2f6b13cb4,MAP_ENDPOINT_EXPOSURE_ONLY,
C1_FAILURE_DIAGNOSTIC,,,E5_STONEHENGE_SAFER,tracking_error,,,0d858158bd5fe799ce2a64711e6bab8ab455e20123047c69ef13c8d2f6b13cb4,DATA_BLOCKED_NO_FROZEN_TRACKING_ERROR_BUDGET,
C1_FAILURE_DIAGNOSTIC,Frozen selected official state has zero velocity; artificial velocity prohibited.,,E5_STONEHENGE_SAFER,velocity_scale,,,24fd31d3054097eae6b1e972550278f895095a40321f77a25cbd7d6770c715bb,DATA_BLOCKED_OFFICIAL_NONZERO_VELOCITY_ABSENT,
C1_FAILURE_DIAGNOSTIC,,-0.009618889540433884,E5_STONEHENGE_SAFER,dt_s,0.025,,24fd31d3054097eae6b1e972550278f895095a40321f77a25cbd7d6770c715bb,MAP_ENDPOINT_EXPOSURE_ONLY,
C1_FAILURE_DIAGNOSTIC,,-0.009618889540433884,E5_STONEHENGE_SAFER,dt_s,0.05,,24fd31d3054097eae6b1e972550278f895095a40321f77a25cbd7d6770c715bb,MAP_ENDPOINT_EXPOSURE_ONLY,
