frame_index,frame_id,location_id,source_candidate_id,location_hash,source_navmesh_position,camera_world_position,base_yaw_deg,yaw_slot,yaw_offset_deg,final_yaw_deg,quaternion_xyzw,camera_to_world,split,independent_valid_hit_fraction,independent_front_facing_fraction,habitat_rgb_nonzero_fraction,habitat_depth_positive_fraction,qualification_status,scene_id,mesh_sha256,navmesh_sha256,protocol_contract_sha256,selected_registry_sha256,planned_output_identity
228,frame_0228,location_076,candidate_0732,5e8ceb7b8ff7068b1fee63186f8804731f9e7d50949c24f857dbab842c2bdd8b,"[2.357872724533081,1.4252347946166992,0.06952685117721558]","[2.357872724533081,2.925234794616699,0.06952685117721558]",120.3977026345247,0,0,120.3977026345247,"[0.0,0.867755489713545,0.0,0.49699135814620127]","[[-0.5059991798559885,0.0,0.8625339587431134,2.357872724533081],[0.0,1.0,-0.0,2.925234794616699],[-0.8625339587431134,0.0,-0.5059991798559885,0.06952685117721558],[0.0,0.0,0.0,1.0]]",train,1.0,1.0,1.0,1.0,INDEPENDENT_AND_HABITAT_TRIPLET_QUALIFIED,apartment_0,274677d9b7caa413230363b68f4aa472e5cc1afe87e422a489fa1b7d844c6182,32296d6457d3855ffe172cf1970364559def5dd15892e149b44d0bc7c6b7e938,ddd147f908537165c40a34b412cd21c3cbfb5a0615871375d02adecbbfaec6f7,84edb118f01fe1460ff64be4b6ef838f23ed4520740af9f457041b438a7b9f5a,pre_render_not_published/0228
229,frame_0229,location_076,candidate_0732,5e8ceb7b8ff7068b1fee63186f8804731f9e7d50949c24f857dbab842c2bdd8b,"[2.357872724533081,1.4252347946166992,0.06952685117721558]","[2.357872724533081,2.925234794616699,0.06952685117721558]",120.3977026345247,1,-60,60.397702634524705,"[0.0,0.5030026192922354,0.0,0.8642848864727131]","[[0.493976729970301,0.0,0.869475123420934,2.357872724533081],[0.0,1.0,-0.0,2.925234794616699],[-0.869475123420934,0.0,0.493976729970301,0.06952685117721558],[0.0,0.0,0.0,1.0]]",train,1.0,1.0,1.0,1.0,INDEPENDENT_AND_HABITAT_TRIPLET_QUALIFIED,apartment_0,274677d9b7caa413230363b68f4aa472e5cc1afe87e422a489fa1b7d844c6182,32296d6457d3855ffe172cf1970364559def5dd15892e149b44d0bc7c6b7e938,ddd147f908537165c40a34b412cd21c3cbfb5a0615871375d02adecbbfaec6f7,84edb118f01fe1460ff64be4b6ef838f23ed4520740af9f457041b438a7b9f5a,pre_render_not_published/0229
230,frame_0230,location_076,candidate_0732,5e8ceb7b8ff7068b1fee63186f8804731f9e7d50949c24f857dbab842c2bdd8b,"[2.357872724533081,1.4252347946166992,0.06952685117721558]","[2.357872724533081,2.925234794616699,0.06952685117721558]",120.3977026345247,2,60,180.3977026345247,"[0.0,0.9999939774384368,-0.0,-0.0034706032408317942]","[[-0.9999759098262895,0.0,-0.006941164677820229,2.357872724533081],[0.0,1.0,-0.0,2.925234794616699],[0.006941164677820229,-0.0,-0.9999759098262895,0.06952685117721558],[0.0,0.0,0.0,1.0]]",train,1.0,1.0,1.0,1.0,INDEPENDENT_AND_HABITAT_TRIPLET_QUALIFIED,apartment_0,274677d9b7caa413230363b68f4aa472e5cc1afe87e422a489fa1b7d844c6182,32296d6457d3855ffe172cf1970364559def5dd15892e149b44d0bc7c6b7e938,ddd147f908537165c40a34b412cd21c3cbfb5a0615871375d02adecbbfaec6f7,84edb118f01fe1460ff64be4b6ef838f23ed4520740af9f457041b438a7b9f5a,pre_render_not_published/0230
231,frame_0231,location_077,candidate_0651,5584d9435816f36f17c4c2c2844f8d62801412729ef721a0e9e4b44e388e3c42,"[1.3182363510131836,-1.374765157699585,0.6123437285423279]","[1.3182363510131836,0.12523484230041504,0.6123437285423279]",275.8807649498726,0,0,275.8807649498726,"[0.0,-0.6699035026076744,-0.0,0.7424481781201766]","[[0.10245859438793908,0.0,-0.9947372700547857,1.3182363510131836],[-0.0,1.0,-0.0,0.12523484230041504],[0.9947372700547857,0.0,0.10245859438793908,0.6123437285423279],[0.0,0.0,0.0,1.0]]",train,1.0,1.0,1.0,1.0,INDEPENDENT_AND_HABITAT_TRIPLET_QUALIFIED,apartment_0,274677d9b7caa413230363b68f4aa472e5cc1afe87e422a489fa1b7d844c6182,32296d6457d3855ffe172cf1970364559def5dd15892e149b44d0bc7c6b7e938,ddd147f908537165c40a34b412cd21c3cbfb5a0615871375d02adecbbfaec6f7,84edb118f01fe1460ff64be4b6ef838f23ed4520740af9f457041b438a7b9f5a,pre_render_not_published/0231
232,frame_0232,location_077,candidate_0651,5584d9435816f36f17c4c2c2844f8d62801412729ef721a0e9e4b44e388e3c42,"[1.3182363510131836,-1.374765157699585,0.6123437285423279]","[1.3182363510131836,0.12523484230041504,0.6123437285423279]",275.8807649498726,1,-60,215.88076494987263,"[0.0,0.9513775404025093,-0.0,-0.3080272319417097]","[[-0.8102384487646563,0.0,-0.5861003806033941,1.3182363510131836],[0.0,1.0,-0.0,0.12523484230041504],[0.5861003806033941,-0.0,-0.8102384487646563,0.6123437285423279],[0.0,0.0,0.0,1.0]]",train,1.0,1.0,1.0,1.0,INDEPENDENT_AND_HABITAT_TRIPLET_QUALIFIED,apartment_0,274677d9b7caa413230363b68f4aa472e5cc1afe87e422a489fa1b7d844c6182,32296d6457d3855ffe172cf1970364559def5dd15892e149b44d0bc7c6b7e938,ddd147f908537165c40a34b412cd21c3cbfb5a0615871375d02adecbbfaec6f7,84edb118f01fe1460ff64be4b6ef838f23ed4520740af9f457041b438a7b9f5a,pre_render_not_published/0232
233,frame_0233,location_077,candidate_0651,5584d9435816f36f17c4c2c2844f8d62801412729ef721a0e9e4b44e388e3c42,"[1.3182363510131836,-1.374765157699585,0.6123437285423279]","[1.3182363510131836,0.12523484230041504,0.6123437285423279]",275.8807649498726,2,60,335.8807649498726,"[0.0,-0.20892936228233241,-0.0,0.9779307345493841]","[[0.9126970431525958,0.0,-0.4086368894513914,1.3182363510131836],[-0.0,1.0,-0.0,0.12523484230041504],[0.4086368894513914,0.0,0.9126970431525958,0.6123437285423279],[0.0,0.0,0.0,1.0]]",train,1.0,1.0,1.0,1.0,INDEPENDENT_AND_HABITAT_TRIPLET_QUALIFIED,apartment_0,274677d9b7caa413230363b68f4aa472e5cc1afe87e422a489fa1b7d844c6182,32296d6457d3855ffe172cf1970364559def5dd15892e149b44d0bc7c6b7e938,ddd147f908537165c40a34b412cd21c3cbfb5a0615871375d02adecbbfaec6f7,84edb118f01fe1460ff64be4b6ef838f23ed4520740af9f457041b438a7b9f5a,pre_render_not_published/0233
234,frame_0234,location_078,candidate_0144,12ccf4ebf402a65d481afc7759b33d95f4efd9a77361251e5dceddc50788545b,"[1.6860692501068115,1.4252347946166992,0.07839435338973999]","[1.6860692501068115,2.925234794616699,0.07839435338973999]",281.91245268880004,0,0,281.91245268880004,"[0.0,-0.6299139425037308,-0.0,0.7766649374340305]","[[0.206416850078813,0.0,-0.9784641454869671,1.6860692501068115],[-0.0,1.0,-0.0,2.925234794616699],[0.9784641454869671,0.0,0.206416850078813,0.07839435338973999],[0.0,0.0,0.0,1.0]]",train,1.0,1.0,1.0,1.0,INDEPENDENT_AND_HABITAT_TRIPLET_QUALIFIED,apartment_0,274677d9b7caa413230363b68f4aa472e5cc1afe87e422a489fa1b7d844c6182,32296d6457d3855ffe172cf1970364559def5dd15892e149b44d0bc7c6b7e938,ddd147f908537165c40a34b412cd21c3cbfb5a0615871375d02adecbbfaec6f7,84edb118f01fe1460ff64be4b6ef838f23ed4520740af9f457041b438a7b9f5a,pre_render_not_published/0234
235,frame_0235,location_078,candidate_0144,12ccf4ebf402a65d481afc7759b33d95f4efd9a77361251e5dceddc50788545b,"[1.6860692501068115,1.4252347946166992,0.07839435338973999]","[1.6860692501068115,2.925234794616699,0.07839435338973999]",281.91245268880004,1,-60,221.91245268880004,"[0.0,0.9338539451232564,-0.0,-0.3576545947946566]","[[-0.7441663816445401,0.0,-0.6679943086808995,1.6860692501068115],[0.0,1.0,-0.0,2.925234794616699],[0.6679943086808995,-0.0,-0.7441663816445401,0.07839435338973999],[0.0,0.0,0.0,1.0]]",train,1.0,1.0,1.0,1.0,INDEPENDENT_AND_HABITAT_TRIPLET_QUALIFIED,apartment_0,274677d9b7caa413230363b68f4aa472e5cc1afe87e422a489fa1b7d844c6182,32296d6457d3855ffe172cf1970364559def5dd15892e149b44d0bc7c6b7e938,ddd147f908537165c40a34b412cd21c3cbfb5a0615871375d02adecbbfaec6f7,84edb118f01fe1460ff64be4b6ef838f23ed4520740af9f457041b438a7b9f5a,pre_render_not_published/0235
236,frame_0236,location_078,candidate_0144,12ccf4ebf402a65d481afc7759b33d95f4efd9a77361251e5dceddc50788545b,"[1.6860692501068115,1.4252347946166992,0.07839435338973999]","[1.6860692501068115,2.925234794616699,0.07839435338973999]",281.91245268880004,2,60,341.91245268880004,"[0.0,-0.15718900768922606,-0.0,0.9875685372983874]","[[0.9505832317233529,0.0,-0.31046983680606793,1.6860692501068115],[-0.0,1.0,-0.0,2.925234794616699],[0.31046983680606793,0.0,0.9505832317233529,0.07839435338973999],[0.0,0.0,0.0,1.0]]",train,1.0,1.0,1.0,1.0,INDEPENDENT_AND_HABITAT_TRIPLET_QUALIFIED,apartment_0,274677d9b7caa413230363b68f4aa472e5cc1afe87e422a489fa1b7d844c6182,32296d6457d3855ffe172cf1970364559def5dd15892e149b44d0bc7c6b7e938,ddd147f908537165c40a34b412cd21c3cbfb5a0615871375d02adecbbfaec6f7,84edb118f01fe1460ff64be4b6ef838f23ed4520740af9f457041b438a7b9f5a,pre_render_not_published/0236
237,frame_0237,location_079,candidate_0665,577732c28899a0145a2a970c010ddc51be02b0e7ea24812df596eaaf6fc45a6c,"[-0.48360973596572876,1.4252347946166992,2.441527843475342]","[-0.48360973596572876,2.925234794616699,2.441527843475342]",343.45985087173426,0,0,343.45985087173426,"[0.0,-0.14383935460169192,-0.0,0.9896010509633509]","[[0.9586204801355375,0.0,-0.28468715296744884,-0.48360973596572876],[-0.0,1.0,-0.0,2.925234794616699],[0.28468715296744884,0.0,0.9586204801355375,2.441527843475342],[0.0,0.0,0.0,1.0]]",train,0.5609756097560976,0.5609756097560976,0.5653472222222222,0.5653548177083333,INDEPENDENT_AND_HABITAT_TRIPLET_QUALIFIED,apartment_0,274677d9b7caa413230363b68f4aa472e5cc1afe87e422a489fa1b7d844c6182,32296d6457d3855ffe172cf1970364559def5dd15892e149b44d0bc7c6b7e938,ddd147f908537165c40a34b412cd21c3cbfb5a0615871375d02adecbbfaec6f7,84edb118f01fe1460ff64be4b6ef838f23ed4520740af9f457041b438a7b9f5a,pre_render_not_published/0237
238,frame_0238,location_079,candidate_0665,577732c28899a0145a2a970c010ddc51be02b0e7ea24812df596eaaf6fc45a6c,"[-0.48360973596572876,1.4252347946166992,2.441527843475342]","[-0.48360973596572876,2.925234794616699,2.441527843475342]",343.45985087173426,1,-60,283.45985087173426,"[0.0,-0.619369060630699,-0.0,0.7850999724451948]","[[0.23276393346689106,0.0,-0.9725332648691358,-0.48360973596572876],[-0.0,1.0,-0.0,2.925234794616699],[0.9725332648691358,0.0,0.23276393346689106,2.441527843475342],[0.0,0.0,0.0,1.0]]",train,0.6467348544453186,0.6467348544453186,0.6499273003472222,0.6499739583333334,INDEPENDENT_AND_HABITAT_TRIPLET_QUALIFIED,apartment_0,274677d9b7caa413230363b68f4aa472e5cc1afe87e422a489fa1b7d844c6182,32296d6457d3855ffe172cf1970364559def5dd15892e149b44d0bc7c6b7e938,ddd147f908537165c40a34b412cd21c3cbfb5a0615871375d02adecbbfaec6f7,84edb118f01fe1460ff64be4b6ef838f23ed4520740af9f457041b438a7b9f5a,pre_render_not_published/0238
239,frame_0239,location_079,candidate_0665,577732c28899a0145a2a970c010ddc51be02b0e7ea24812df596eaaf6fc45a6c,"[-0.48360973596572876,1.4252347946166992,2.441527843475342]","[-0.48360973596572876,2.925234794616699,2.441527843475342]",343.45985087173426,2,60,43.45985087173426,"[0.0,0.3702319903326521,0.0,0.9289393270468869]","[[0.7258565466686461,0.0,0.6878461119016867,-0.48360973596572876],[0.0,1.0,-0.0,2.925234794616699],[-0.6878461119016867,0.0,0.7258565466686461,2.441527843475342],[0.0,0.0,0.0,1.0]]",train,0.14870180959874116,0.14870180959874116,0.14423828125,0.14423828125,INDEPENDENT_AND_HABITAT_TRIPLET_QUALIFIED,apartment_0,274677d9b7caa413230363b68f4aa472e5cc1afe87e422a489fa1b7d844c6182,32296d6457d3855ffe172cf1970364559def5dd15892e149b44d0bc7c6b7e938,ddd147f908537165c40a34b412cd21c3cbfb5a0615871375d02adecbbfaec6f7,84edb118f01fe1460ff64be4b6ef838f23ed4520740af9f457041b438a7b9f5a,pre_render_not_published/0239
240,frame_0240,location_080,candidate_0319,28488662bb60f467f01e7e3d21e061b6c8d90903b111d399b2d8eb4be681bea5,"[1.9597558975219727,1.4252347946166992,-0.8740676641464233]","[1.9597558975219727,2.925234794616699,-0.8740676641464233]",161.96133913029786,0,0,161.96133913029786,"[0.0,0.9876355065660821,0.0,0.15676768216044468]","[[-0.9508477876600836,0.0,0.30965865836744266,1.9597558975219727],[0.0,1.0,-0.0,2.925234794616699],[-0.30965865836744266,0.0,-0.9508477876600836,-0.8740676641464233],[0.0,0.0,0.0,1.0]]",train,1.0,1.0,1.0,1.0,INDEPENDENT_AND_HABITAT_TRIPLET_QUALIFIED,apartment_0,274677d9b7caa413230363b68f4aa472e5cc1afe87e422a489fa1b7d844c6182,32296d6457d3855ffe172cf1970364559def5dd15892e149b44d0bc7c6b7e938,ddd147f908537165c40a34b412cd21c3cbfb5a0615871375d02adecbbfaec6f7,84edb118f01fe1460ff64be4b6ef838f23ed4520740af9f457041b438a7b9f5a,pre_render_not_published/0240
241,frame_0241,location_080,candidate_0319,28488662bb60f467f01e7e3d21e061b6c8d90903b111d399b2d8eb4be681bea5,"[1.9597558975219727,1.4252347946166992,-0.8740676641464233]","[1.9597558975219727,2.925234794616699,-0.8740676641464233]",161.96133913029786,1,-60,101.96133913029786,"[0.0,0.7769335972855177,0.0,0.6295825485263907]","[[-0.20725162918202963,0.0,0.9782876684295855,1.9597558975219727],[0.0,1.0,-0.0,2.925234794616699],[-0.9782876684295855,0.0,-0.20725162918202963,-0.8740676641464233],[0.0,0.0,0.0,1.0]]",train,1.0,1.0,1.0,1.0,INDEPENDENT_AND_HABITAT_TRIPLET_QUALIFIED,apartment_0,274677d9b7caa413230363b68f4aa472e5cc1afe87e422a489fa1b7d844c6182,32296d6457d3855ffe172cf1970364559def5dd15892e149b44d0bc7c6b7e938,ddd147f908537165c40a34b412cd21c3cbfb5a0615871375d02adecbbfaec6f7,84edb118f01fe1460ff64be4b6ef838f23ed4520740af9f457041b438a7b9f5a,pre_render_not_published/0241
242,frame_0242,location_080,candidate_0319,28488662bb60f467f01e7e3d21e061b6c8d90903b111d399b2d8eb4be681bea5,"[1.9597558975219727,1.4252347946166992,-0.8740676641464233]","[1.9597558975219727,2.925234794616699,-0.8740676641464233]",161.96133913029786,2,60,221.96133913029786,"[0.0,0.9337012794459623,-0.0,-0.3580529580396915]","[[-0.7435961584780538,0.0,-0.6686290100621428,1.9597558975219727],[0.0,1.0,-0.0,2.925234794616699],[0.6686290100621428,-0.0,-0.7435961584780538,-0.8740676641464233],[0.0,0.0,0.0,1.0]]",train,1.0,1.0,1.0,1.0,INDEPENDENT_AND_HABITAT_TRIPLET_QUALIFIED,apartment_0,274677d9b7caa413230363b68f4aa472e5cc1afe87e422a489fa1b7d844c6182,32296d6457d3855ffe172cf1970364559def5dd15892e149b44d0bc7c6b7e938,ddd147f908537165c40a34b412cd21c3cbfb5a0615871375d02adecbbfaec6f7,84edb118f01fe1460ff64be4b6ef838f23ed4520740af9f457041b438a7b9f5a,pre_render_not_published/0242
243,frame_0243,location_081,candidate_0361,2e52b64de70c7854f915fa82a54ae2ebf942e5b3a7cc3c8c52d57f4c3cf60afe,"[-0.10919113457202911,1.4252347946166992,-0.018969550728797913]","[-0.10919113457202911,2.925234794616699,-0.018969550728797913]",247.3991633968175,0,0,247.3991633968175,"[0.0,-0.8319581728832345,0.0,0.5548383535524469]","[[-0.3843088028544199,0.0,-0.9232046057340716,-0.10919113457202911],[0.0,1.0,-0.0,2.925234794616699],[0.9232046057340716,-0.0,-0.3843088028544199,-0.018969550728797913],[0.0,0.0,0.0,1.0]]",eval,0.7568843430369787,0.7568843430369787,0.7563368055555556,0.75634765625,INDEPENDENT_AND_HABITAT_TRIPLET_QUALIFIED,apartment_0,274677d9b7caa413230363b68f4aa472e5cc1afe87e422a489fa1b7d844c6182,32296d6457d3855ffe172cf1970364559def5dd15892e149b44d0bc7c6b7e938,ddd147f908537165c40a34b412cd21c3cbfb5a0615871375d02adecbbfaec6f7,84edb118f01fe1460ff64be4b6ef838f23ed4520740af9f457041b438a7b9f5a,pre_render_not_published/0243
244,frame_0244,location_081,candidate_0361,2e52b64de70c7854f915fa82a54ae2ebf942e5b3a7cc3c8c52d57f4c3cf60afe,"[-0.10919113457202911,1.4252347946166992,-0.018969550728797913]","[-0.10919113457202911,2.925234794616699,-0.018969550728797913]",247.3991633968175,1,-60,187.3991633968175,"[0.0,0.9979160893791905,-0.0,-0.06452502272873363]","[[-0.9916730428837128,0.0,-0.1287811166971225,-0.10919113457202911],[0.0,1.0,-0.0,2.925234794616699],[0.1287811166971225,-0.0,-0.9916730428837128,-0.018969550728797913],[0.0,0.0,0.0,1.0]]",eval,0.39260424862313137,0.39260424862313137,0.3921994357638889,0.3922298177083333,INDEPENDENT_AND_HABITAT_TRIPLET_QUALIFIED,apartment_0,274677d9b7caa413230363b68f4aa472e5cc1afe87e422a489fa1b7d844c6182,32296d6457d3855ffe172cf1970364559def5dd15892e149b44d0bc7c6b7e938,ddd147f908537165c40a34b412cd21c3cbfb5a0615871375d02adecbbfaec6f7,84edb118f01fe1460ff64be4b6ef838f23ed4520740af9f457041b438a7b9f5a,pre_render_not_published/0244
245,frame_0245,location_081,candidate_0361,2e52b64de70c7854f915fa82a54ae2ebf942e5b3a7cc3c8c52d57f4c3cf60afe,"[-0.10919113457202911,1.4252347946166992,-0.018969550728797913]","[-0.10919113457202911,2.925234794616699,-0.018969550728797913]",247.3991633968175,2,60,307.39916339681747,"[0.0,-0.44307773582674376,-0.0,0.8964831956119681]","[[0.6073642400292927,0.0,-0.7944234890369493,-0.10919113457202911],[-0.0,1.0,-0.0,2.925234794616699],[0.7944234890369493,0.0,0.6073642400292927,-0.018969550728797913],[0.0,0.0,0.0,1.0]]",eval,0.5798583792289536,0.5798583792289536,0.5780924479166667,0.5780924479166667,INDEPENDENT_AND_HABITAT_TRIPLET_QUALIFIED,apartment_0,274677d9b7caa413230363b68f4aa472e5cc1afe87e422a489fa1b7d844c6182,32296d6457d3855ffe172cf1970364559def5dd15892e149b44d0bc7c6b7e938,ddd147f908537165c40a34b412cd21c3cbfb5a0615871375d02adecbbfaec6f7,84edb118f01fe1460ff64be4b6ef838f23ed4520740af9f457041b438a7b9f5a,pre_render_not_published/0245
246,frame_0246,location_082,candidate_0070,08c3b0914281f4e0dbe673b677184017b5bc7600ed094a8a1720493259928c5f,"[2.6351795196533203,-1.374765157699585,3.316235303878784]","[2.6351795196533203,0.12523484230041504,3.316235303878784]",91.23206654431651,0,0,91.23206654431651,"[0.0,0.7146684408199961,0.0,0.6994633798104914]","[[-0.0215019606081685,0.0,0.9997688061196973,2.6351795196533203],[0.0,1.0,-0.0,0.12523484230041504],[-0.9997688061196973,0.0,-0.0215019606081685,3.316235303878784],[0.0,0.0,0.0,1.0]]",train,1.0,1.0,1.0,1.0,INDEPENDENT_AND_HABITAT_TRIPLET_QUALIFIED,apartment_0,274677d9b7caa413230363b68f4aa472e5cc1afe87e422a489fa1b7d844c6182,32296d6457d3855ffe172cf1970364559def5dd15892e149b44d0bc7c6b7e938,ddd147f908537165c40a34b412cd21c3cbfb5a0615871375d02adecbbfaec6f7,84edb118f01fe1460ff64be4b6ef838f23ed4520740af9f457041b438a7b9f5a,pre_render_not_published/0246
247,frame_0247,location_082,candidate_0070,08c3b0914281f4e0dbe673b677184017b5bc7600ed094a8a1720493259928c5f,"[2.6351795196533203,-1.374765157699585,3.316235303878784]","[2.6351795196533203,0.12523484230041504,3.316235303878784]",91.23206654431651,1,-60,31.23206654431651,"[0.0,0.26918933512788656,0.0,0.9630872763428071]","[[0.8550742037068128,0.0,0.5185056471776948,2.6351795196533203],[0.0,1.0,-0.0,0.12523484230041504],[-0.5185056471776948,0.0,0.8550742037068128,3.316235303878784],[0.0,0.0,0.0,1.0]]",train,1.0,1.0,1.0,1.0,INDEPENDENT_AND_HABITAT_TRIPLET_QUALIFIED,apartment_0,274677d9b7caa413230363b68f4aa472e5cc1afe87e422a489fa1b7d844c6182,32296d6457d3855ffe172cf1970364559def5dd15892e149b44d0bc7c6b7e938,ddd147f908537165c40a34b412cd21c3cbfb5a0615871375d02adecbbfaec6f7,84edb118f01fe1460ff64be4b6ef838f23ed4520740af9f457041b438a7b9f5a,pre_render_not_published/0247
248,frame_0248,location_082,candidate_0070,08c3b0914281f4e0dbe673b677184017b5bc7600ed094a8a1720493259928c5f,"[2.6351795196533203,-1.374765157699585,3.316235303878784]","[2.6351795196533203,0.12523484230041504,3.316235303878784]",91.23206654431651,2,60,151.23206654431652,"[0.0,0.968652714938378,0.0,0.2484188355228109]","[[-0.8765761643149813,0.0,0.48126315894200233,2.6351795196533203],[0.0,1.0,-0.0,0.12523484230041504],[-0.48126315894200233,0.0,-0.8765761643149813,3.316235303878784],[0.0,0.0,0.0,1.0]]",train,1.0,1.0,1.0,1.0,INDEPENDENT_AND_HABITAT_TRIPLET_QUALIFIED,apartment_0,274677d9b7caa413230363b68f4aa472e5cc1afe87e422a489fa1b7d844c6182,32296d6457d3855ffe172cf1970364559def5dd15892e149b44d0bc7c6b7e938,ddd147f908537165c40a34b412cd21c3cbfb5a0615871375d02adecbbfaec6f7,84edb118f01fe1460ff64be4b6ef838f23ed4520740af9f457041b438a7b9f5a,pre_render_not_published/0248
249,frame_0249,location_083,candidate_0289,252857c29c3f417322d6425ad64f624716406520df99b705bb4234a2f679621a,"[0.6056040525436401,1.4252347946166992,0.6244257688522339]","[0.6056040525436401,2.925234794616699,0.6244257688522339]",215.62522417968452,0,0,215.62522417968452,"[0.0,0.9520620792627652,-0.0,-0.30590488265122573]","[[-0.8128444055402797,0.0,-0.5824808772671163,0.6056040525436401],[0.0,1.0,-0.0,2.925234794616699],[0.5824808772671163,-0.0,-0.8128444055402797,0.6244257688522339],[0.0,0.0,0.0,1.0]]",train,0.46498819826907944,0.46498819826907944,0.45922743055555554,0.45928385416666667,INDEPENDENT_AND_HABITAT_TRIPLET_QUALIFIED,apartment_0,274677d9b7caa413230363b68f4aa472e5cc1afe87e422a489fa1b7d844c6182,32296d6457d3855ffe172cf1970364559def5dd15892e149b44d0bc7c6b7e938,ddd147f908537165c40a34b412cd21c3cbfb5a0615871375d02adecbbfaec6f7,84edb118f01fe1460ff64be4b6ef838f23ed4520740af9f457041b438a7b9f5a,pre_render_not_published/0249
250,frame_0250,location_083,candidate_0289,252857c29c3f417322d6425ad64f624716406520df99b705bb4234a2f679621a,"[0.6056040525436401,1.4252347946166992,0.6244257688522339]","[0.6056040525436401,2.925234794616699,0.6244257688522339]",215.62522417968452,1,-60,155.62522417968452,"[0.0,0.9774623879470014,0.0,0.21110964011372357]","[[-0.9108654397021082,0.0,0.41270346588838464,0.6056040525436401],[0.0,1.0,-0.0,2.925234794616699],[-0.41270346588838464,0.0,-0.9108654397021082,0.6244257688522339],[0.0,0.0,0.0,1.0]]",train,0.35247836349331235,0.35247836349331235,0.34893337673611113,0.34895182291666665,INDEPENDENT_AND_HABITAT_TRIPLET_QUALIFIED,apartment_0,274677d9b7caa413230363b68f4aa472e5cc1afe87e422a489fa1b7d844c6182,32296d6457d3855ffe172cf1970364559def5dd15892e149b44d0bc7c6b7e938,ddd147f908537165c40a34b412cd21c3cbfb5a0615871375d02adecbbfaec6f7,84edb118f01fe1460ff64be4b6ef838f23ed4520740af9f457041b438a7b9f5a,pre_render_not_published/0250
251,frame_0251,location_083,candidate_0289,252857c29c3f417322d6425ad64f624716406520df99b705bb4234a2f679621a,"[0.6056040525436401,1.4252347946166992,0.6244257688522339]","[0.6056040525436401,2.925234794616699,0.6244257688522339]",215.62522417968452,2,60,275.62522417968455,"[0.0,-0.6715575052957756,-0.0,0.7409524391490416]","[[0.0980210341618287,0.0,-0.9951843431555009,0.6056040525436401],[-0.0,1.0,-0.0,2.925234794616699],[0.9951843431555009,0.0,0.0980210341618287,0.6244257688522339],[0.0,0.0,0.0,1.0]]",train,0.8111723052714398,0.8111723052714398,0.8080208333333333,0.8080208333333333,INDEPENDENT_AND_HABITAT_TRIPLET_QUALIFIED,apartment_0,274677d9b7caa413230363b68f4aa472e5cc1afe87e422a489fa1b7d844c6182,32296d6457d3855ffe172cf1970364559def5dd15892e149b44d0bc7c6b7e938,ddd147f908537165c40a34b412cd21c3cbfb5a0615871375d02adecbbfaec6f7,84edb118f01fe1460ff64be4b6ef838f23ed4520740af9f457041b438a7b9f5a,pre_render_not_published/0251
252,frame_0252,location_084,candidate_0437,3882f361519564779a28e9fe77f3aae0d5e8b82199c148333c07a96d4e407cdc,"[3.6364846229553223,-1.374765157699585,-0.19216683506965637]","[3.6364846229553223,0.12523484230041504,-0.19216683506965637]",114.72848081098444,0,0,114.72848081098444,"[0.0,0.8421159738918541,0.0,0.5392964736730383]","[[-0.41831862696765176,0.0,0.9083003502872267,3.6364846229553223],[0.0,1.0,-0.0,0.12523484230041504],[-0.9083003502872267,0.0,-0.41831862696765176,-0.19216683506965637],[0.0,0.0,0.0,1.0]]",train,1.0,1.0,1.0,1.0,INDEPENDENT_AND_HABITAT_TRIPLET_QUALIFIED,apartment_0,274677d9b7caa413230363b68f4aa472e5cc1afe87e422a489fa1b7d844c6182,32296d6457d3855ffe172cf1970364559def5dd15892e149b44d0bc7c6b7e938,ddd147f908537165c40a34b412cd21c3cbfb5a0615871375d02adecbbfaec6f7,84edb118f01fe1460ff64be4b6ef838f23ed4520740af9f457041b438a7b9f5a,pre_render_not_published/0252
253,frame_0253,location_084,candidate_0437,3882f361519564779a28e9fe77f3aae0d5e8b82199c148333c07a96d4e407cdc,"[3.6364846229553223,-1.374765157699585,-0.19216683506965637]","[3.6364846229553223,0.12523484230041504,-0.19216683506965637]",114.72848081098444,1,-60,54.728480810984436,"[0.0,0.4596455894864997,0.0,0.8881024333181439]","[[0.5774518641312165,0.0,0.816424732973826,3.6364846229553223],[0.0,1.0,-0.0,0.12523484230041504],[-0.816424732973826,0.0,0.5774518641312165,-0.19216683506965637],[0.0,0.0,0.0,1.0]]",train,1.0,1.0,1.0,1.0,INDEPENDENT_AND_HABITAT_TRIPLET_QUALIFIED,apartment_0,274677d9b7caa413230363b68f4aa472e5cc1afe87e422a489fa1b7d844c6182,32296d6457d3855ffe172cf1970364559def5dd15892e149b44d0bc7c6b7e938,ddd147f908537165c40a34b412cd21c3cbfb5a0615871375d02adecbbfaec6f7,84edb118f01fe1460ff64be4b6ef838f23ed4520740af9f457041b438a7b9f5a,pre_render_not_published/0253
